Month,Network,Cov_site,District,Issue,Number_ofCell,Downtime_hour,count_Celldown,AV_down,Type
20221130,3G,VTE0103_NONGDUANGNEUA,Sikhottabong,OPTIC,8,10.13333333,8,1.266666667,Down
20221130,3G,VTE0106_NONGNIEWNEW,Sikhottabong,AC Power,6,14.1,6,2.35,Down
20221130,3G,VTE0109_NONGTENG_MK,Sikhottabong,AC Power,6,2.1,6,0.35,Down
20221130,3G,VTE0110_NONGTENGNEUA,Sikhottabong,AC Power,6,5.5,6,0.916666667,Down
20221130,3G,VTE0111_NONGTENGNEUA2,Sikhottabong,AC Power,6,1.6,6,0.266666667,Down
20221130,3G,VTE0113_NONKEO,Sikhottabong,AC Power,6,8.8,12,0.733333333,Down
20221130,3G,VTE0114_NONKHILEK,Sikhottabong,AC Power,12,33.4,24,1.391666667,Down
20221130,3G,VTE0115_NONSAWANG,Sikhottabong,AC Power,6,14.3,6,2.383333333,Down
20221130,3G,VTE0121_PHONSOMBOUN,Sikhottabong,AC Power,8,16.53333333,8,2.066666667,Down
20221130,3G,VTE0123_PHONSOMBOUN3,Sikhottabong,AC Power,6,5.5,6,0.916666667,Down
20221130,3G,VTE0129_SIKHAI_MK,Sikhottabong,AC Power,6,32.1,18,1.783333333,Down
20221130,3G,VTE0129_SIKHAI_MK,Sikhottabong,EQUIPMENT,6,10.7,6,1.783333333,Down
20221130,3G,VTE0134_TADTHONG,Sikhottabong,AC Power,6,24.6,12,2.05,Down
20221130,3G,VTE0135_THAMPHA,Sikhottabong,AC Power,3,0.45,3,0.15,Down
20221130,3G,VTE0136_THONGPONG_HOSPITAL,Sikhottabong,AC Power,6,14.1,6,2.35,Down
20221130,3G,VTE0139_THONGPONG3_TEMPLE,Sikhottabong,AC Power,4,15.4,4,3.85,Down
20221130,3G,VTE0140_VANHSANA_HOTEL,Sikhottabong,AC Power,12,9.533333333,20,0.476666667,Down
20221130,3G,VTE0141_VATKEOPA,Sikhottabong,AC Power,6,1.8,6,0.3,Down
20221130,3G,VTE0142_VIENGKHAM,Sikhottabong,AC Power,6,5,12,0.416666667,Down
20221130,3G,VTE0143_VIENGKHAM2,Sikhottabong,AC Power,6,8,6,1.333333333,Down
20221130,3G,VTE0146_XAIMONGKHOUN,Naxaythong,AC Power,6,0.7,6,0.116666667,Down
20221130,3G,VTE0147_XAIMONGKHOUN2,Naxaythong,CHANGE,2,3.5,2,1.75,Down
20221130,3G,VTE0149_DONGKALAO,Sikhottabong,CHANGE,6,10.5,6,1.75,Down
20221130,3G,VTE0155_AMONE,Xaisettha,AC Power,6,3,6,0.5,Down
20221130,3G,VTE0158_ASEANMALL_PALACE,Xaisettha,AC Power,3,1.05,3,0.35,Down
20221130,3G,VTE0174_HONGSUPHAP,Xaisettha,AC Power,6,34,18,1.888888889,Down
20221130,3G,VTE0175_HONGSUPHAP2,Xaisettha,AC Power,6,34.9,18,1.938888889,Down
20221130,3G,VTE0176_HORSAPHA,Xaisettha,AC Power,6,6.7,12,0.558333333,Down
20221130,3G,VTE0177_HORSAPHA_MTH,Xaisettha,AC Power,22,24.56666667,44,0.558333333,Down
20221130,3G,VTE0181_ITECC_OUTDOOR,Xaisettha,AC Power,8,10.53333333,16,0.658333333,Down
20221130,3G,VTE0182_KHAMNGOI,Xaisettha,AC Power,4,2,4,0.5,Down
20221130,3G,VTE0182_KHAMNGOI,Xaisettha,OPTIC,4,0.933333333,4,0.233333333,Down
20221130,3G,VTE0183_KHAMNGOI2,Xaisettha,AC Power,6,3,6,0.5,Down
20221130,3G,VTE0183_KHAMNGOI2,Xaisettha,OPTIC,6,4.1,6,0.683333333,Down
20221130,3G,VTE0184_KHAMNGOI3,Xaisettha,AC Power,6,3,6,0.5,Down
20221130,3G,VTE0184_KHAMNGOI3,Xaisettha,OPTIC,6,1.4,6,0.233333333,Down
20221130,3G,VTE0189_KM6_POLICE,Xaisettha,AC Power,6,7.6,6,1.266666667,Down
20221130,3G,VTE0194_NABIEN,Xaisettha,AC Power,6,4.8,6,0.8,Down
20221130,3G,VTE0195_NAKOUY,Xaisettha,OPTIC,6,9.8,6,1.633333333,Down
20221130,3G,VTE0196_NAKOUY2,Xaisettha,OPTIC,6,9.8,6,1.633333333,Down
20221130,3G,VTE0197_NAKOUY3,Xaisettha,AC Power,10,17.5,10,1.75,Down
20221130,3G,VTE0199_NASANGPHAI,Xaisettha,BTS,6,6.6,6,1.1,Down
20221130,3G,VTE0199_NASANGPHAI,Xaisettha,OPTIC,6,9.8,6,1.633333333,Down
20221130,3G,VTE0204_NONGNIENG,Xaisettha,AC Power,6,5.8,6,0.966666667,Down
20221130,3G,VTE0211_NONSAVAN_HONGSUPHAP,Xaisettha,AC Power,6,11,18,0.611111111,Down
20221130,3G,VTE0216_PHONPHANAO2,Xaisettha,AC Power,6,7.6,12,0.633333333,Down
20221130,3G,VTE0223_SAMKHE2,Xaisettha,AC Power,6,28,30,0.933333333,Down
20221130,3G,VTE0234_THATLUANG3,Xaisettha,AC Power,17,19.01666667,23,0.826811594,Down
20221130,3G,VTE0235_VIENGCHALERN,Xaisettha,AC Power,8,8.933333333,8,1.116666667,Down
20221130,3G,VTE0235_VIENGCHALERN,Xaisettha,BTS,6,25.3,6,4.216666667,Down
20221130,3G,VTE0238_XIENGDA,Xaisettha,AC Power,12,1.8,12,0.15,Down
20221130,3G,VTE0239_XIENGDA2,Xaisettha,AC Power,6,0.9,6,0.15,Down
20221130,3G,VTE0260_DONGSAVAT,Sisattanak,AC Power,6,8.9,12,0.741666667,Down
20221130,3G,VTE0261_DONGSAVAT2,Sisattanak,AC Power,6,8.9,12,0.741666667,Down
20221130,3G,VTE0265_DONKOY3,Sisattanak,AC Power,6,41.9,6,6.983333333,Down
20221130,3G,VTE0270_HOSPITAL103,Sisattanak,AC Power,14,36.63333333,56,0.654166667,Down
20221130,3G,VTE0277_LAONGDAO,Sisattanak,BTS,12,22.8,12,1.9,Down
20221130,3G,VTE0285_PHONPAPAO_SUPPHA,Sisattanak,AC Power,8,23.86666667,24,0.994444444,Down
20221130,3G,VTE0288_PHONPAPAO3,Sisattanak,AC Power,6,3.9,6,0.65,Down
20221130,3G,VTE0296_SAPHAVISA_SCHOOL,Sisattanak,AC Power,6,7.9,6,1.316666667,Down
20221130,3G,VTE0305_THATKAO,Sisattanak,AC Power,8,15.46666667,16,0.966666667,Down
20221130,3G,VTE0306_THONGKANG,Sisattanak,AC Power,6,8.3,6,1.383333333,Down
20221130,3G,VTE0319_THONGMUNG_FT,Xaithani,AC Power,6,3.3,24,0.1375,Down
20221130,3G,VTE0320_BANTHUM,Naxaythong,AC Power,6,8.8,24,0.366666667,Down
20221130,3G,VTE0320_BANTHUM,Naxaythong,OPTIC,6,0.8,6,0.133333333,Down
20221130,3G,VTE0322_BOUNKERT_SC,Naxaythong,OPTIC,6,6.6,6,1.1,Down
20221130,3G,VTE0323_CHEANGSAWANG,Naxaythong,AC Power,8,20.26666667,8,2.533333333,Down
20221130,3G,VTE0325_DANXY4_EW,Naxaythong,AC Power,4,42.86666667,4,10.71666667,Down
20221130,3G,VTE0328_DK70,Naxaythong,AC Power,4,5.533333333,4,1.383333333,Down
20221130,3G,VTE0333_HINKHANNA,Naxaythong,AC Power,6,132.4,24,5.516666667,Down
20221130,3G,VTE0334_HONGNGOUA,Naxaythong,AC Power,6,18.9,18,1.05,Down
20221130,3G,VTE0335_HOUMBENG,Naxaythong,AC Power,6,11.1,24,0.4625,Down
20221130,3G,VTE0340_NANGA,Naxaythong,AC Power,2,7.566666667,4,1.891666667,Down
20221130,3G,VTE0342_NAKHAR_EW,Naxaythong,AC Power,4,2.2,4,0.55,Down
20221130,3G,VTE0343_NAKHOUN,Naxaythong,AC Power,10,25.83333333,30,0.861111111,Down
20221130,3G,VTE0347_NALOM,Xaithani,AC Power,6,15.8,18,0.877777778,Down
20221130,3G,VTE0349_NAMHOUM2,Naxaythong,AC Power,6,16.6,18,0.922222222,Down
20221130,3G,VTE0350_NAMXUANG,Naxaythong,AC Power,6,8.8,24,0.366666667,Down
20221130,3G,VTE0355_NATHON,Naxaythong,AC Power,6,6.6,6,1.1,Down
20221130,3G,VTE0360_NAXAYTHONG_NEUA,Naxaythong,AC Power,8,2,8,0.25,Down
20221130,3G,VTE0362_NAXONE_NAXAYTHONG,Naxaythong,AC Power,6,3.4,6,0.566666667,Down
20221130,3G,VTE0363_NAXAP_EW,Naxaythong,AC Power,4,2.266666667,4,0.566666667,Down
20221130,3G,VTE0366_NONGNGAO2,Naxaythong,AC Power,6,17.1,18,0.95,Down
20221130,3G,VTE0369_PAKHET,Naxaythong,AC Power,6,133.3,18,7.405555556,Down
20221130,3G,VTE0370_PAKHET2,Naxaythong,AC Power,6,74.8,6,12.46666667,Down
20221130,3G,VTE0371_PAKHET3,Naxaythong,AC Power,6,51.8,6,8.633333333,Down
20221130,3G,VTE0372_PHANGHENG,Naxaythong,EQUIPMENT,10,14.16666667,10,1.416666667,Down
20221130,3G,VTE0378_PHONMAUONG,Naxaythong,AC Power,6,3.6,6,0.6,Down
20221130,3G,VTE0382_SEANDIN,Naxaythong,AC Power,6,12.7,18,0.705555556,Down
20221130,3G,VTE0387_TADXONE,Naxaythong,AC Power,3,4.1,6,0.683333333,Down
20221130,3G,VTE0390_BANK_SC,Xaithani,EQUIPMENT,4,142.2666667,4,35.56666667,Down
20221130,3G,VTE0405_DONGKHOUY,Xaithani,OPTIC,6,40.7,6,6.783333333,Down
20221130,3G,VTE0407_DONGSANGHIN,Xaithani,AC Power,8,11.6,16,0.725,Down
20221130,3G,VTE0408_DONGSANGHIN2,Xaithani,CHANGE,8,5.066666667,8,0.633333333,Down
20221130,3G,VTE0413_DONNOUN5,Xaithani,AC Power,6,6.5,12,0.541666667,Down
20221130,3G,VTE0416_DONTIOU2,Xaithani,CHANGE,10,3.5,10,0.35,Down
20221130,3G,VTE0417_DONTIOU3,Xaithani,CHANGE,6,2.1,6,0.35,Down
20221130,3G,VTE0417_DONTIOU3,Xaithani,OPTIC,6,3.6,6,0.6,Down
20221130,3G,VTE0419_DONGDOK_DORMITORY,Xaithani,AC Power,6,4.3,12,0.358333333,Down
20221130,3G,VTE0419_DONGDOK_DORMITORY,Xaithani,BTS,6,65.7,6,10.95,Down
20221130,3G,VTE0421_HADKIENG,Xaithani,TRANS,8,123.0666667,16,7.691666667,Down
20221130,3G,VTE0423_HUAXIENG,Xaithani,AC Power,6,1.9,6,0.316666667,Down
20221130,3G,VTE0424_HOUYTEUY,Xaithani,AC Power,6,1.8,6,0.3,Down
20221130,3G,VTE0427_KM23_JUDSUN,Xaithani,OPTIC,6,40.7,6,6.783333333,Down
20221130,3G,VTE0434_SPECAIL_ZONE2,Xaisettha,OPTIC,8,136.6666667,16,8.541666667,Down
20221130,3G,VTE0435_SPECAIL_ZONE2,Xaisettha,OPTIC,2,34.16666667,4,8.541666667,Down
20221130,3G,VTE0436_KHOK_NOY2,Xaithani,AC Power,6,3.2,6,0.533333333,Down
20221130,3G,VTE0447_KM27_SOMSAVANH,Xaithani,AC Power,6,0.8,6,0.133333333,Down
20221130,3G,VTE0455_KAISONE_MUSEAM,Xaithani,AC Power,6,31.1,24,1.295833333,Down
20221130,3G,VTE0455_KAISONE_MUSEAM,Xaithani,EQUIPMENT,6,3.2,6,0.533333333,Down
20221130,3G,VTE0458_NAKHUNTHOUNG2,Xaithani,AC Power,6,7.1,6,1.183333333,Down
20221130,3G,VTE0459_NAKOUNG,Xaithani,TRANS,4,29.33333333,4,7.333333333,Down
20221130,3G,VTE0461_NANGARM_KAO,Pak-Ngum,AC Power,6,22.7,12,1.891666667,Down
20221130,3G,VTE0463_NASALA,Xaithani,BTS,6,24.5,6,4.083333333,Down
20221130,3G,VTE0464_NATHOM,Xaithani,OPTIC,8,13.73333333,8,1.716666667,Down
20221130,3G,VTE0466_NATHOM2,Xaithani,CHANGE,6,6.8,6,1.133333333,Down
20221130,3G,VTE0466_NATHOM2,Xaithani,OPTIC,6,11.1,12,0.925,Down
20221130,3G,VTE0473_NONBUA,Xaithani,AC Power,6,90.3,36,2.508333333,Down
20221130,3G,VTE0474_NONGKHENG,Xaithani,AC Power,6,2.4,6,0.4,Down
20221130,3G,VTE0479_NONGPHAYA4,Xaithani,AC Power,6,22.1,6,3.683333333,Down
20221130,3G,VTE0479_NONGPHAYA4,Xaithani,BTS,6,17.5,24,0.729166667,Down
20221130,3G,VTE0479_NONGPHAYA4,Xaithani,EQUIPMENT,6,62.8,18,3.488888889,Down
20221130,3G,VTE0490_NONTHONG_MK,Xaithani,OPTIC,6,40.7,6,6.783333333,Down
20221130,3G,VTE0491_NUOL,Xaithani,OPTIC,12,26.4,12,2.2,Down
20221130,3G,VTE0499_OUDOMPHON3,Xaithani,AC Power,6,1.2,6,0.2,Down
20221130,3G,VTE0503_KM19_PHOKHAM,Xaithani,AC Power,6,33.3,12,2.775,Down
20221130,3G,VTE0507_PHONNGARM_THADINDENG,Xaithani,AC Power,8,12.93333333,8,1.616666667,Down
20221130,3G,VTE0510_PHONPHENG,Xaithani,AC Power,8,2.266666667,8,0.283333333,Down
20221130,3G,VTE0518_SAISAWANG,Xaithani,AC Power,8,5.733333333,16,0.358333333,Down
20221130,3G,VTE0520_SAMBONE,Xaithani,AC Power,6,1.7,6,0.283333333,Down
20221130,3G,VTE0529_SEAGAME_WOMEN,Xaithani,OPTIC,8,14.8,8,1.85,Down
20221130,3G,VTE0540_THADINDENG,Xaithani,AC Power,6,19.1,6,3.183333333,Down
20221130,3G,VTE0543_THANGBENG_NABONG,Xaithani,AC Power,6,17.8,6,2.966666667,Down
20221130,3G,VTE0545_THASAWANG,Xaithani,AC Power,6,7.9,6,1.316666667,Down
20221130,3G,VTE0549_VITAPARK,Xaithani,OPTIC,6,40.7,6,6.783333333,Down
20221130,3G,VTE0552_VERNTHEN,Pak-Ngum,AC Power,4,12.73333333,4,3.183333333,Down
20221130,3G,VTE0553_VERNKHEN,Pak-Ngum,AC Power,6,8.1,12,0.675,Down
20221130,3G,VTE0557_XAYSOMBOUN,Xaithani,AC Power,6,0.4,6,0.066666667,Down
20221130,3G,VTE0562_CHIAMPANG,Hatxayfong,AC Power,6,12.6,12,1.05,Down
20221130,3G,VTE0576_DONGPHONHEA,Hatxayfong,OPTIC,6,9,6,1.5,Down
20221130,3G,VTE0580_DONHOR,Hatxayfong,AC Power,6,0.9,6,0.15,Down
20221130,3G,VTE0582_HADXAYKHAO,Hatxayfong,AC Power,6,12.9,6,2.15,Down
20221130,3G,VTE0590_KHOKXAY,Hatxayfong,AC Power,4,15,12,1.25,Down
20221130,3G,VTE0597_NAHAI3,Hatxayfong,AC Power,6,19.8,6,3.3,Down
20221130,3G,VTE0599_NATHAM_HADXAYFONG,Hatxayfong,AC Power,6,1.8,6,0.3,Down
20221130,3G,VTE0604_NONGHEO,Hatxayfong,AC Power,6,4.9,6,0.816666667,Down
20221130,3G,VTE0609_NONGPHONG,Hatxayfong,AC Power,6,1,6,0.166666667,Down
20221130,3G,VTE0609_NONGPHONG,Hatxayfong,EQUIPMENT,6,1.3,6,0.216666667,Down
20221130,3G,VTE0622_SITHAN_TAI,Hatxayfong,AC Power,6,21,18,1.166666667,Down
20221130,3G,VTE0624_SOMSANOOK,Hatxayfong,AC Power,6,3.1,6,0.516666667,Down
20221130,3G,VTE0627_THAKHEK,Hatxayfong,AC Power,6,45.2,24,1.883333333,Down
20221130,3G,VTE0634_THINPEER,Hatxayfong,AC Power,6,18.3,6,3.05,Down
20221130,3G,VTE0638_XAYFONG_NEUA,Hatxayfong,AC Power,6,11.5,6,1.916666667,Down
20221130,3G,VTE0639_XAYFONG_TAI,Hatxayfong,AC Power,4,23.53333333,12,1.961111111,Down
20221130,3G,VTE0641_XIENGKHUAN2,Hatxayfong,AC Power,6,1.5,6,0.25,Down
20221130,3G,VTE0643_BANKOUA,Sangthong,OPTIC,2,0.7,2,0.35,Down
20221130,3G,VTE0646_HOUYHANG,Sangthong,AC Power,3,1.8,3,0.6,Down
20221130,3G,VTE0648_HOUYKHAM,Sangthong,AC Power,6,6.5,12,0.541666667,Down
20221130,3G,VTE0649_HOUYLAR,Sangthong,AC Power,4,1.266666667,4,0.316666667,Down
20221130,3G,VTE0651_KHOKPEUNG,Sangthong,AC Power,4,4.333333333,8,0.541666667,Down
20221130,3G,VTE0656_NAPOR,Sangthong,BTS,4,16.53333333,4,4.133333333,Down
20221130,3G,VTE0661_SAKAI,Sangthong,OPTIC,4,2.466666667,4,0.616666667,Down
20221130,3G,VTE0663_SAMPHANNA2,Sangthong,AC Power,10,10.83333333,20,0.541666667,Down
20221130,3G,VTE0668_VANGMAR,sangthong,AC Power,4,2.4,4,0.6,Down
20221130,3G,VTE0669_VIEWNAMKHONG,Sangthong,AC Power,6,6.5,12,0.541666667,Down
20221130,3G,VTE0679_BANPHAO,Pak-Ngum,AC Power,4,3.733333333,4,0.933333333,Down
20221130,3G,VTE0680_BANPHAO2,Pak-Ngum,AC Power,6,5.6,6,0.933333333,Down
20221130,3G,VTE0682_DONVANGPHO,Pak-Ngum,AC Power,6,9.2,6,1.533333333,Down
20221130,3G,VTE0684_DONHAI,Pak-Ngum,AC Power,6,5.6,6,0.933333333,Down
20221130,3G,VTE0686_DON_TAI,Pak-Ngum,AC Power,4,2.4,4,0.6,Down
20221130,3G,VTE0686_DON_TAI,Pak-Ngum,OPTIC,4,12.8,4,3.2,Down
20221130,3G,VTE0687_HADVIENGKHAM,Pak-Ngum,AC Power,6,36.7,12,3.058333333,Down
20221130,3G,VTE0688_HOUYNAMYOUN,Pak-Ngum,AC Power,3,7.75,3,2.583333333,Down
20221130,3G,VTE0689_HUANA_THONG,Pak-Ngum,AC Power,4,9.4,4,2.35,Down
20221130,3G,VTE0694_NABONG,Pak-Ngum,AC Power,8,54.66666667,8,6.833333333,Down
20221130,3G,VTE0695_NABONG2,Pak-Ngum,AC Power,6,15.1,6,2.516666667,Down
20221130,3G,VTE0698_NAKHAY,Pak-Ngum,AC Power,6,32.5,18,1.805555556,Down
20221130,3G,VTE0699_NALERT,Pak-Ngum,AC Power,5,1.083333333,5,0.216666667,Down
20221130,3G,VTE0700_NANGARM_MAI,Pak-Ngum,AC Power,6,22.7,12,1.891666667,Down
20221130,3G,VTE0702_NATAN,Pak-Ngum,AC Power,6,23.7,18,1.316666667,Down
20221130,3G,VTE0704_NAXA,Pak-Ngum,AC Power,4,3.733333333,4,0.933333333,Down
20221130,3G,VTE0708_NONGKHIED,Pak-Ngum,AC Power,6,8.1,12,0.675,Down
20221130,3G,VTE0708_NONGKHIED,Pak-Ngum,OPTIC,6,29.8,6,4.966666667,Down
20221130,3G,VTE0711_NONXAY,Pak-Ngum,AC Power,4,1.933333333,4,0.483333333,Down
20221130,3G,VTE0711_NONXAY,Pak-Ngum,OPTIC,4,2.733333333,4,0.683333333,Down
20221130,3G,VTE0712_PAKNGEUM,Pak-Ngum,AC Power,4,5.4,8,0.675,Down
20221130,3G,VTE0712_PAKNGEUM,Pak-Ngum,OPTIC,4,19.86666667,4,4.966666667,Down
20221130,3G,VTE0716_PHONKHARM,Pak-Ngum,AC Power,4,9.333333333,4,2.333333333,Down
20221130,3G,VTE0723_XIENGLEANA,Pak-Ngum,AC Power,16,21.6,32,0.675,Down
20221130,3G,VTE0725_BANNON,Pak-Ngum,AC Power,4,5.4,8,0.675,Down
20221130,3G,VTE0729_TADTHONG3,Sikhottabong,AC Power,6,24.6,12,2.05,Down
20221130,3G,VTE0730_VIENTIANE_LIFE_CENTER,Sisattanak,OPTIC,4,12,4,3,Down
20221130,3G,VTE0751_LOGISTIC_PARK,Hatxayfong,AC Power,8,9.066666667,8,1.133333333,Down
20221130,3G,VTE0751_LOGISTIC_PARK,Hatxayfong,OPTIC,8,31.33333333,8,3.916666667,Down
20221130,3G,VTE0752_HOYA_DORMITORY,Xaisettha,AC Power,6,1.4,6,0.233333333,Down
20221130,3G,VTE0752_HOYA_DORMITORY,Xaisettha,OPTIC,6,142.5,18,7.916666667,Down
20221130,3G,VTE0754_TRAIN STATION_TRANSPORT_450RD,Xaisettha,AC Power,6,25.9,12,2.158333333,Down
20221130,3G,VTE0755_TONEPHO,Xaisettha,AC Power,6,3.5,6,0.583333333,Down
20221130,3G,VTE0755_TONEPHO,Xaisettha,BTS,6,0.1,6,0.016666667,Down
20221130,3G,VTE0755_TONEPHO,Xaisettha,OPTIC,6,19.9,12,1.658333333,Down
20221130,3G,VTE0758_SALAPHANHONG,Xaisettha,OPTIC,12,39.8,24,1.658333333,Down
20221130,3G,VTE0760_DAODENG2,Xaisettha,BTS,7,0.116666667,7,0.016666667,Down
20221130,4G,VTE0018_HOSPITAL150,Chanthabouri,AC Power,17,18.98333333,34,0.558333333,Down
20221130,4G,VTE0062_TURECOFFE,Chanthabouri,AC Power,10,17.33333333,10,1.733333333,Down
20221130,4G,VTE0063_VIENTIANE_COLLEGE,Xaisettha,AC Power,9,2.55,9,0.283333333,Down
20221130,4G,VTE0064_WATCHAN,Chanthabouri,AC Power,14,58.11666667,45,1.291481481,Down
20221130,4G,VTE0069_ANGYAI,Sikhottabong,AC Power,5,4.5,10,0.45,Down
20221130,4G,VTE0070_CHAMPAR,Sikhottabong,AC Power,16,85.33333333,16,5.333333333,Down
20221130,4G,VTE0072_DONGNASOK_TEMPLE,Sikhottabong,OPTIC,17,74.8,17,4.4,Down
20221130,4G,VTE0075_GOLF_CLUB,Sikhottabong,AC Power,3,0.5,3,0.166666667,Down
20221130,4G,VTE0079_JUDSUN_ARMY2,Naxaythong,AC Power,7,6.416666667,7,0.916666667,Down
20221130,4G,VTE0082_KONGVIEW_RT,Sikhottabong,AC Power,7,7.35,7,1.05,Down
20221130,4G,VTE0082_KONGVIEW_RT,Sikhottabong,OPTIC,7,31.15,7,4.45,Down
20221130,4G,VTE0083_LAKHINE,Sikhottabong,AC Power,13,3.683333333,13,0.283333333,Down
20221130,4G,VTE0084_LTC_VIP_HOUSE,Chanthabouri,AC Power,1,0.416666667,1,0.416666667,Down
20221130,4G,VTE0085_MEKONGBEACH,Sikhottabong,OPTIC,1,7.7,1,7.7,Down
20221130,4G,VTE0094_NEWTOWN,Sikhottabong,AC Power,14,16.56666667,28,0.591666667,Down
20221130,4G,VTE0095_NONSAVAN,Xaisettha,AC Power,12,37.2,12,3.1,Down
20221130,4G,VTE0096_NONGBEUK_MK,Sikhottabong,CHANGE,8,13.86666667,8,1.733333333,Down
20221130,4G,VTE0098_NONGBUATHONGTAI,Sikhottabong,AC Power,10,8.833333333,20,0.441666667,Down
20221130,4G,VTE0099_NONGDA,Sikhottabong,AC Power,9,4.35,18,0.241666667,Down
20221130,4G,VTE0100_NONGDA2,Sikhottabong,AC Power,9,7.05,18,0.391666667,Down
20221130,4G,VTE0102_NONGDUANG_MK,Sikhottabong,OPTIC,16,20.26666667,16,1.266666667,Down
20221130,4G,VTE0103_NONGDUANGNEUA,Sikhottabong,OPTIC,10,12.66666667,10,1.266666667,Down
20221130,4G,VTE0106_NONGNIEWNEW,Sikhottabong,AC Power,12,28.2,12,2.35,Down
20221130,4G,VTE0109_NONGTENG_MK,Sikhottabong,AC Power,11,3.85,11,0.35,Down
20221130,4G,VTE0110_NONGTENGNEUA,Sikhottabong,AC Power,16,14.66666667,16,0.916666667,Down
20221130,4G,VTE0111_NONGTENGNEUA2,Sikhottabong,AC Power,10,2.666666667,10,0.266666667,Down
20221130,4G,VTE0113_NONKEO,Sikhottabong,AC Power,13,19.06666667,26,0.733333333,Down
20221130,4G,VTE0114_NONKHILEK,Sikhottabong,AC Power,34,94.63333333,68,1.391666667,Down
20221130,4G,VTE0115_NONSAWANG,Sikhottabong,AC Power,6,14.3,6,2.383333333,Down
20221130,4G,VTE0121_PHONSOMBOUN,Sikhottabong,AC Power,11,22.73333333,11,2.066666667,Down
20221130,4G,VTE0123_PHONSOMBOUN3,Sikhottabong,AC Power,9,8.25,9,0.916666667,Down
20221130,4G,VTE0134_TADTHONG,Sikhottabong,AC Power,9,36.9,18,2.05,Down
20221130,4G,VTE0135_THAMPHA,Sikhottabong,AC Power,2,0.433333333,2,0.216666667,Down
20221130,4G,VTE0136_THONGPONG_HOSPITAL,Sikhottabong,AC Power,11,25.85,11,2.35,Down
20221130,4G,VTE0139_THONGPONG3_TEMPLE,Sikhottabong,AC Power,9,34.65,9,3.85,Down
20221130,4G,VTE0141_VATKEOPA,Sikhottabong,AC Power,27,8.1,27,0.3,Down
20221130,4G,VTE0142_VIENGKHAM,Sikhottabong,AC Power,6,6,12,0.5,Down
20221130,4G,VTE0143_VIENGKHAM2,Sikhottabong,AC Power,11,14.66666667,11,1.333333333,Down
20221130,4G,VTE0146_XAIMONGKHOUN,Naxaythong,AC Power,12,1.95,12,0.1625,Down
20221130,4G,VTE0147_XAIMONGKHOUN2,Naxaythong,CHANGE,11,19.06666667,11,1.733333333,Down
20221130,4G,VTE0149_DONGKALAO,Sikhottabong,CHANGE,3,5.2,3,1.733333333,Down
20221130,4G,VTE0155_AMONE,Xaisettha,AC Power,6,3,6,0.5,Down
20221130,4G,VTE0160_BANFAY_TEMPLE,Xaisettha,AC Power,9,1.35,9,0.15,Down
20221130,4G,VTE0168_DONGCHONG,Xaisettha,AC Power,8,24,24,1,Down
20221130,4G,VTE0173_HONGKEA2,Xaisettha,BTS,11,5.866666667,11,0.533333333,Down
20221130,4G,VTE0174_HONGSUPHAP,Xaisettha,AC Power,9,51,27,1.888888889,Down
20221130,4G,VTE0175_HONGSUPHAP2,Xaisettha,AC Power,9,52.35,27,1.938888889,Down
20221130,4G,VTE0177_HORSAPHA_MTH,Xaisettha,AC Power,28,30.8,56,0.55,Down
20221130,4G,VTE0181_ITECC_OUTDOOR,Xaisettha,AC Power,17,22.38333333,34,0.658333333,Down
20221130,4G,VTE0182_KHAMNGOI,Xaisettha,AC Power,7,3.5,7,0.5,Down
20221130,4G,VTE0182_KHAMNGOI,Xaisettha,OPTIC,7,1.633333333,7,0.233333333,Down
20221130,4G,VTE0183_KHAMNGOI2,Xaisettha,AC Power,11,5.5,11,0.5,Down
20221130,4G,VTE0183_KHAMNGOI2,Xaisettha,OPTIC,11,7.516666667,11,0.683333333,Down
20221130,4G,VTE0184_KHAMNGOI3,Xaisettha,AC Power,7,3.5,7,0.5,Down
20221130,4G,VTE0184_KHAMNGOI3,Xaisettha,OPTIC,7,1.633333333,7,0.233333333,Down
20221130,4G,VTE0188_KM5,Xaisettha,AC Power,11,10.63333333,11,0.966666667,Down
20221130,4G,VTE0189_KM6_POLICE,Xaisettha,AC Power,11,13.93333333,11,1.266666667,Down
20221130,4G,VTE0194_NABIEN,Xaisettha,AC Power,13,10.4,13,0.8,Down
20221130,4G,VTE0195_NAKOUY,Xaisettha,OPTIC,9,8.4,9,0.933333333,Down
20221130,4G,VTE0196_NAKOUY2,Xaisettha,OPTIC,20,18.66666667,20,0.933333333,Down
20221130,4G,VTE0197_NAKOUY3,Xaisettha,AC Power,5,8.75,5,1.75,Down
20221130,4G,VTE0199_NASANGPHAI,Xaisettha,OPTIC,9,8.4,9,0.933333333,Down
20221130,4G,VTE0204_NONGNIENG,Xaisettha,AC Power,13,12.56666667,13,0.966666667,Down
20221130,4G,VTE0211_NONSAVAN_HONGSUPHAP,Xaisettha,AC Power,9,16.5,27,0.611111111,Down
20221130,4G,VTE0223_SAMKHE2,Xaisettha,AC Power,10,43.16666667,40,1.079166667,Down
20221130,4G,VTE0228_SOMSANGA,Xaisettha,OPTIC,8,31.6,8,3.95,Down
20221130,4G,VTE0234_THATLUANG3,Xaisettha,AC Power,15,22.15,22,1.006818182,Down
20221130,4G,VTE0238_XIENGDA,Xaisettha,AC Power,2,0.3,2,0.15,Down
